,party,procedure_type,percent_dissent
3575,Renew,RSP,0.1547619047619047
3576,S&D,RSP,0.0265486725663717
3577,ECR,COD,0.0333333333333333
3578,EPP,COD,0.0127388535031847
3579,GUE/NGL,COD,0.2162162162162162
3580,Greens/EFA,COD,0.0
3581,ID,COD,0.0545454545454545
3582,Renew,COD,0.0549450549450549
3583,S&D,COD,0.0155038759689922
3584,ECR,COD,0.0
3585,EPP,COD,0.0063694267515923
3586,GUE/NGL,COD,0.0
3587,Greens/EFA,COD,0.0
3588,ID,COD,0.0181818181818181
3589,Renew,COD,0.0
3590,S&D,COD,0.0
3591,ECR,BUD,0.1929824561403509
3592,EPP,BUD,0.0
3593,GUE/NGL,BUD,0.0
3594,Greens/EFA,BUD,0.0
3595,ID,BUD,0.2181818181818181
3596,Renew,BUD,0.0439560439560439
3597,S&D,BUD,0.0
3598,ECR,INI,0.1851851851851852
3599,EPP,INI,0.0
3600,GUE/NGL,INI,0.0555555555555555
3601,Greens/EFA,INI,0.0
3602,ID,INI,0.6296296296296297
3603,Renew,INI,0.0
3604,S&D,INI,0.0
3605,ECR,COD,0.032258064516129
3606,EPP,COD,0.0
3607,GUE/NGL,COD,0.28125
3608,Greens/EFA,COD,0.0289855072463768
3609,ID,COD,0.0
3610,Renew,COD,0.0108695652173913
3611,S&D,COD,0.025
3612,ECR,COD,0.1833333333333333
3613,EPP,COD,0.0258064516129031
3614,GUE/NGL,COD,0.081081081081081
3615,Greens/EFA,COD,0.0
3616,ID,COD,0.4
3617,Renew,COD,0.0112359550561798
3618,S&D,COD,0.0
3619,ECR,INI,0.1132075471698113
3620,EPP,INI,0.0534351145038167
3621,GUE/NGL,INI,0.1612903225806451
3622,Greens/EFA,INI,0.0
3623,ID,INI,0.4893617021276596
3624,Renew,INI,0.0
3625,S&D,INI,0.01010101010101
3626,ECR,INI,0.1774193548387096
3627,EPP,INI,0.432258064516129
3628,GUE/NGL,INI,0.2571428571428571
3629,Greens/EFA,INI,0.0
3630,ID,INI,0.339622641509434
3631,Renew,INI,0.2795698924731182
3632,S&D,INI,0.0620155038759689
3633,ECR,INI,0.2459016393442623
3634,EPP,INI,0.0256410256410256
3635,GUE/NGL,INI,0.1999999999999999
3636,Greens/EFA,INI,0.0285714285714285
3637,ID,INI,0.3636363636363636
3638,Renew,INI,0.0645161290322581
3639,S&D,INI,0.0078125
3640,ECR,INI,0.1166666666666667
3641,EPP,INI,0.032258064516129
3642,GUE/NGL,INI,0.0
3643,Greens/EFA,INI,0.0142857142857142
3644,ID,INI,0.1481481481481481
3645,Renew,INI,0.0109890109890109
3646,S&D,INI,0.0
3647,ECR,COD,0.3666666666666667
3648,EPP,COD,0.0063291139240506
3649,GUE/NGL,COD,0.054054054054054
3650,Greens/EFA,COD,0.0
3651,ID,COD,0.1454545454545455
3652,Renew,COD,0.0108695652173913
3653,S&D,COD,0.0155038759689922
3654,ECR,INI,0.3728813559322034
3655,EPP,INI,0.0416666666666666
3656,GUE/NGL,INI,0.3333333333333333
3657,Greens/EFA,INI,0.0
3658,ID,INI,0.6296296296296297
3659,Renew,INI,0.0
3660,S&D,INI,0.0085470085470085
3661,ECR,INI,0.4516129032258065
3662,EPP,INI,0.0
3663,GUE/NGL,INI,0.2121212121212121
3664,Greens/EFA,INI,0.0
3665,ID,INI,0.2745098039215686
3666,Renew,INI,0.0
3667,S&D,INI,0.0080645161290322
3668,ECR,COD,0.0655737704918032
3669,EPP,COD,0.6305732484076434
3670,GUE/NGL,COD,0.081081081081081
3671,Greens/EFA,COD,0.0
3672,ID,COD,0.0175438596491228
3673,Renew,COD,0.3586956521739131
3674,S&D,COD,0.0846153846153846
3675,ECR,INI,0.1290322580645161
3676,EPP,INI,0.0
3677,GUE/NGL,INI,0.0588235294117647
3678,Greens/EFA,INI,0.0
3679,ID,INI,0.3584905660377359
3680,Renew,INI,0.0
3681,S&D,INI,0.0
3682,ECR,COD,0.3442622950819672
3683,EPP,COD,0.0063694267515923
3684,GUE/NGL,COD,0.1891891891891891
3685,Greens/EFA,COD,0.0
3686,ID,COD,0.0175438596491228
3687,Renew,COD,0.0549450549450549
3688,S&D,COD,0.0
3689,ECR,RSP,0.2833333333333333
3690,EPP,RSP,0.3417721518987342
3691,GUE/NGL,RSP,0.0
3692,Greens/EFA,RSP,0.0
3693,ID,RSP,0.1428571428571429
3694,Renew,RSP,0.4725274725274725
3695,S&D,RSP,0.0387596899224805
3696,ECR,NLE,0.0
3697,EPP,NLE,0.0
3698,GUE/NGL,NLE,0.2903225806451612
3699,Greens/EFA,NLE,0.0
3700,ID,NLE,0.3111111111111111
3701,Renew,NLE,0.0
3702,S&D,NLE,0.0
3703,ECR,INI,0.2419354838709677
3704,EPP,INI,0.0382165605095541
3705,GUE/NGL,INI,0.3142857142857143
3706,Greens/EFA,INI,0.0
3707,ID,INI,0.3703703703703703
3708,Renew,INI,0.0
3709,S&D,INI,0.0465116279069767
3710,ECR,RSP,0.0
3711,EPP,RSP,0.0064935064935064
3712,GUE/NGL,RSP,0.3428571428571428
3713,Greens/EFA,RSP,0.0
3714,ID,RSP,0.5185185185185186
3715,Renew,RSP,0.0
3716,S&D,RSP,0.0079365079365079
3717,ECR,COD,0.3888888888888888
3718,EPP,COD,0.0597014925373133
3719,GUE/NGL,COD,0.2666666666666667
3720,Greens/EFA,COD,0.032258064516129
3721,ID,COD,0.0
3722,Renew,COD,0.0
3723,S&D,COD,0.0095238095238094
3724,ECR,RSP,0.0185185185185184
3725,EPP,RSP,0.0151515151515151
3726,GUE/NGL,RSP,0.0666666666666666
3727,Greens/EFA,RSP,0.0
3728,ID,RSP,0.5
3729,Renew,RSP,0.0
3730,S&D,RSP,0.0
3731,ECR,RSP,0.0188679245283018
3732,EPP,RSP,0.0
3733,GUE/NGL,RSP,0.1379310344827586
3734,Greens/EFA,RSP,0.0
3735,ID,RSP,0.1489361702127659
3736,Renew,RSP,0.0
3737,S&D,RSP,0.0
3738,ECR,COD,0.074074074074074
3739,EPP,COD,0.0
3740,GUE/NGL,COD,0.0357142857142857
3741,Greens/EFA,COD,0.0
3742,ID,COD,0.339622641509434
3743,Renew,COD,0.0
3744,S&D,COD,0.0078740157480314
3745,ECR,COD,0.0
3746,EPP,COD,0.0
3747,GUE/NGL,COD,0.0
3748,Greens/EFA,COD,0.0645161290322581
3749,ID,COD,0.0754716981132075
3750,Renew,COD,0.0
3751,S&D,COD,0.0079365079365079
3752,ECR,COD,0.0384615384615384
3753,EPP,COD,0.0
3754,GUE/NGL,COD,0.0645161290322581
3755,Greens/EFA,COD,0.0
3756,ID,COD,0.0943396226415094
3757,Renew,COD,0.0
3758,S&D,COD,0.0
3759,ECR,COD,0.2222222222222222
3760,EPP,COD,0.0
3761,GUE/NGL,COD,0.0967741935483871
3762,Greens/EFA,COD,0.0
3763,ID,COD,0.6153846153846154
3764,Renew,COD,0.0113636363636363
3765,S&D,COD,0.0
3766,ECR,COD,0.3518518518518518
3767,EPP,COD,0.2158273381294964
3768,GUE/NGL,COD,0.032258064516129
3769,Greens/EFA,COD,0.0
3770,ID,COD,0.150943396226415
3771,Renew,COD,0.0568181818181817
3772,S&D,COD,0.0551181102362204
3773,ECR,COD,0.3333333333333333
3774,EPP,COD,0.2661870503597122
3775,GUE/NGL,COD,0.0967741935483871
3776,Greens/EFA,COD,0.0
3777,ID,COD,0.6037735849056604
3778,Renew,COD,0.1477272727272727
3779,S&D,COD,0.0
3780,ECR,REG,0.0161290322580645
3781,EPP,REG,0.0
3782,GUE/NGL,REG,0.03125
3783,Greens/EFA,REG,0.0
3784,ID,REG,0.0
3785,Renew,REG,0.0
3786,S&D,REG,0.0
3787,ECR,COD,0.1929824561403509
3788,EPP,COD,0.0
3789,GUE/NGL,COD,0.4482758620689655
3790,Greens/EFA,COD,0.081967213114754
3791,ID,COD,0.3148148148148147
3792,Renew,COD,0.0
3793,S&D,COD,0.0
3794,ECR,COD,0.2333333333333332
3795,EPP,COD,0.1019108280254776
3796,GUE/NGL,COD,0.2941176470588235
3797,Greens/EFA,COD,0.0
3798,ID,COD,0.2631578947368421
3799,Renew,COD,0.0918367346938775
3800,S&D,COD,0.0
3801,ECR,COD,0.0999999999999999
3802,EPP,COD,0.1847133757961783
3803,GUE/NGL,COD,0.5588235294117647
3804,Greens/EFA,COD,0.0
3805,ID,COD,0.396551724137931
3806,Renew,COD,0.0408163265306122
3807,S&D,COD,0.0
3808,ECR,COD,0.1147540983606557
3809,EPP,COD,0.1273885350318471
3810,GUE/NGL,COD,0.4117647058823529
3811,Greens/EFA,COD,0.208955223880597
3812,ID,COD,0.0185185185185184
3813,Renew,COD,0.0408163265306122
3814,S&D,COD,0.1472868217054264
3815,ECR,COD,0.1147540983606557
3816,EPP,COD,0.0
3817,GUE/NGL,COD,0.0294117647058823
3818,Greens/EFA,COD,0.0
3819,ID,COD,0.4339622641509434
3820,Renew,COD,0.0103092783505154
3821,S&D,COD,0.0
3822,ECR,COD,0.125
3823,EPP,COD,0.0
3824,GUE/NGL,COD,0.1428571428571429
3825,Greens/EFA,COD,0.0645161290322581
3826,ID,COD,0.3333333333333333
3827,Renew,COD,0.0
3828,S&D,COD,0.0
3829,ECR,INI,0.2333333333333332
3830,EPP,INI,0.0
3831,GUE/NGL,INI,0.2941176470588235
3832,Greens/EFA,INI,0.0151515151515151
3833,ID,INI,0.4827586206896551
3834,Renew,INI,0.0
3835,S&D,INI,0.0
3836,ECR,COD,0.4827586206896551
3837,EPP,COD,0.0382165605095541
3838,GUE/NGL,COD,0.088235294117647
3839,Greens/EFA,COD,0.0
3840,ID,COD,0.375
3841,Renew,COD,0.173469387755102
3842,S&D,COD,0.0076335877862595
3843,ECR,COD,0.2741935483870967
3844,EPP,COD,0.2088607594936709
3845,GUE/NGL,COD,0.0
3846,Greens/EFA,COD,0.0
3847,ID,COD,0.2982456140350877
3848,Renew,COD,0.074468085106383
3849,S&D,COD,0.0157480314960629
3850,ECR,COD,0.1833333333333333
3851,EPP,COD,0.0445859872611464
3852,GUE/NGL,COD,0.3529411764705882
3853,Greens/EFA,COD,0.0
3854,ID,COD,0.0175438596491228
3855,Renew,COD,0.0306122448979592
3856,S&D,COD,0.0
3857,ECR,NLE,0.1612903225806451
3858,EPP,NLE,0.0569620253164556
3859,GUE/NGL,NLE,0.1875
3860,Greens/EFA,NLE,0.0
3861,ID,NLE,0.4035087719298246
3862,Renew,NLE,0.0
3863,S&D,NLE,0.0476190476190476
3864,ECR,BUI,0.3833333333333333
3865,EPP,BUI,0.1446540880503144
3866,GUE/NGL,BUI,0.3333333333333333
3867,Greens/EFA,BUI,0.0597014925373133
3868,ID,BUI,0.4385964912280702
3869,Renew,BUI,0.3473684210526315
3870,S&D,BUI,0.0238095238095238
3871,ECR,INI,0.180327868852459
3872,EPP,INI,0.0443037974683544
3873,GUE/NGL,INI,0.088235294117647
3874,Greens/EFA,INI,0.0
3875,ID,INI,0.3103448275862068
3876,Renew,INI,0.0
3877,S&D,INI,0.0
3878,ECR,INI,0.5833333333333333
3879,EPP,INI,0.0064935064935064
3880,GUE/NGL,INI,0.0294117647058823
3881,Greens/EFA,INI,0.1323529411764705
3882,ID,INI,0.603448275862069
3883,Renew,INI,0.0412371134020618
3884,S&D,INI,0.0461538461538461
3885,ECR,NLE,0.1290322580645161
3886,EPP,NLE,0.0
3887,GUE/NGL,NLE,0.3636363636363636
3888,Greens/EFA,NLE,0.0
3889,ID,NLE,0.3859649122807017
3890,Renew,NLE,0.0
3891,S&D,NLE,0.0
3892,ECR,INI,0.3050847457627118
3893,EPP,INI,0.0
3894,GUE/NGL,INI,0.4117647058823529
3895,Greens/EFA,INI,0.0
3896,ID,INI,0.396551724137931
3897,Renew,INI,0.0
3898,S&D,INI,0.0232558139534884
3899,ECR,INI,0.396551724137931
3900,EPP,INI,0.0193548387096774
3901,GUE/NGL,INI,0.0645161290322581
3902,Greens/EFA,INI,0.1014492753623188
3903,ID,INI,0.4137931034482759
3904,Renew,INI,0.0
3905,S&D,INI,0.048780487804878
3906,ECR,RSP,0.081967213114754
3907,EPP,RSP,0.0512820512820513
3908,GUE/NGL,RSP,0.4642857142857143
3909,Greens/EFA,RSP,0.0
3910,ID,RSP,0.4827586206896551
3911,Renew,RSP,0.0
3912,S&D,RSP,0.008
3913,ECR,BUI,0.326530612244898
3914,EPP,BUI,0.0364963503649634
3915,GUE/NGL,BUI,0.3703703703703703
3916,Greens/EFA,BUI,0.0163934426229508
3917,ID,BUI,0.0192307692307692
3918,Renew,BUI,0.1034482758620689
3919,S&D,BUI,0.036697247706422
3920,ECR,RSP,0.0
3921,EPP,RSP,0.0
3922,GUE/NGL,RSP,0.25
3923,Greens/EFA,RSP,0.0
3924,ID,RSP,0.5098039215686274
3925,Renew,RSP,0.0
3926,S&D,RSP,0.0
3927,ECR,RSP,0.0701754385964912
3928,EPP,RSP,0.0143884892086331
3929,GUE/NGL,RSP,0.0
3930,Greens/EFA,RSP,0.0
3931,ID,RSP,0.0
3932,Renew,RSP,0.0
3933,S&D,RSP,0.0
3934,ECR,RSP,0.0535714285714286
3935,EPP,RSP,0.0148148148148148
3936,GUE/NGL,RSP,0.0
3937,Greens/EFA,RSP,0.0
3938,ID,RSP,0.0999999999999999
3939,Renew,RSP,0.0
3940,S&D,RSP,0.0
3941,ECR,RSP,0.3478260869565217
3942,EPP,RSP,0.119047619047619
3943,GUE/NGL,RSP,0.0
3944,Greens/EFA,RSP,0.0
3945,ID,RSP,0.4615384615384615
3946,Renew,RSP,0.0
3947,S&D,RSP,0.0
3948,ECR,INI,0.2950819672131147
3949,EPP,INI,0.0
3950,GUE/NGL,INI,0.0625
3951,Greens/EFA,INI,0.0
3952,ID,INI,0.4363636363636364
3953,Renew,INI,0.0
3954,S&D,INI,0.0
3955,ECR,INI,0.2459016393442623
3956,EPP,INI,0.0645161290322581
3957,GUE/NGL,INI,0.1612903225806451
3958,Greens/EFA,INI,0.2419354838709677
3959,ID,INI,0.2181818181818181
3960,Renew,INI,0.127906976744186
3961,S&D,INI,0.0625
3962,ECR,INI,0.0666666666666666
3963,EPP,INI,0.0
3964,GUE/NGL,INI,0.375
3965,Greens/EFA,INI,0.0
3966,ID,INI,0.3392857142857143
3967,Renew,INI,0.0
3968,S&D,INI,0.0
3969,ECR,INI,0.0
3970,EPP,INI,0.4620253164556962
3971,GUE/NGL,INI,0.375
3972,Greens/EFA,INI,0.0147058823529411
3973,ID,INI,0.0
3974,Renew,INI,0.3258426966292135
3975,S&D,INI,0.1307692307692307
3976,ECR,COD,0.0
3977,EPP,COD,0.0
3978,GUE/NGL,COD,0.0
3979,Greens/EFA,COD,0.0
3980,ID,COD,0.0727272727272727
3981,Renew,COD,0.0
3982,S&D,COD,0.0
3983,ECR,BUI,0.3454545454545454
3984,EPP,BUI,0.0999999999999999
3985,GUE/NGL,BUI,0.28125
3986,Greens/EFA,BUI,0.0
3987,ID,BUI,0.3207547169811321
3988,Renew,BUI,0.2873563218390804
3989,S&D,BUI,0.0681818181818182
3990,ECR,COD,0.0491803278688525
3991,EPP,COD,0.0927152317880795
3992,GUE/NGL,COD,0.375
3993,Greens/EFA,COD,0.0
3994,ID,COD,0.5636363636363637
3995,Renew,COD,0.0333333333333333
3996,S&D,COD,0.040650406504065
3997,ECR,INI,0.2786885245901639
3998,EPP,INI,0.0
3999,GUE/NGL,INI,0.40625
4000,Greens/EFA,INI,0.0149253731343284
4001,ID,INI,0.1636363636363637
4002,Renew,INI,0.0333333333333333
4003,S&D,INI,0.0
4004,ECR,COD,0.0
4005,EPP,COD,0.0
4006,GUE/NGL,COD,0.0
4007,Greens/EFA,COD,0.0
4008,ID,COD,0.0188679245283018
4009,Renew,COD,0.0
4010,S&D,COD,0.0
4011,ECR,COD,0.0
4012,EPP,COD,0.0
4013,GUE/NGL,COD,0.0
4014,Greens/EFA,COD,0.0
4015,ID,COD,0.0727272727272727
4016,Renew,COD,0.0
4017,S&D,COD,0.0
4018,ECR,INI,0.1886792452830188
4019,EPP,INI,0.0
4020,GUE/NGL,INI,0.3448275862068966
4021,Greens/EFA,INI,0.0
4022,ID,INI,0.2075471698113207
4023,Renew,INI,0.0
4024,S&D,INI,0.0
4025,ECR,INI,0.0655737704918032
4026,EPP,INI,0.0
4027,GUE/NGL,INI,0.3125
4028,Greens/EFA,INI,0.1363636363636363
4029,ID,INI,0.3818181818181818
4030,Renew,INI,0.0
4031,S&D,INI,0.0620155038759689
4032,ECR,INI,0.2333333333333332
4033,EPP,INI,0.0192307692307692
4034,GUE/NGL,INI,0.1612903225806451
4035,Greens/EFA,INI,0.0
4036,ID,INI,0.5818181818181818
4037,Renew,INI,0.0113636363636363
4038,S&D,INI,0.0
4039,ECR,BUD,0.2131147540983606
4040,EPP,BUD,0.0
4041,GUE/NGL,BUD,0.0625
4042,Greens/EFA,BUD,0.0
4043,ID,BUD,0.3636363636363636
4044,Renew,BUD,0.0444444444444444
4045,S&D,BUD,0.0
4046,ECR,COD,0.0491803278688525
4047,EPP,COD,0.0
4048,GUE/NGL,COD,0.34375
4049,Greens/EFA,COD,0.0
4050,ID,COD,0.4
4051,Renew,COD,0.0
4052,S&D,COD,0.0
4053,ECR,DEC,0.4210526315789473
4054,EPP,DEC,0.0559006211180124
4055,GUE/NGL,DEC,0.2941176470588235
4056,Greens/EFA,DEC,0.0454545454545454
4057,ID,DEC,0.3518518518518518
4058,Renew,DEC,0.0108695652173913
4059,S&D,DEC,0.0225563909774436
4060,ECR,COD,0.3278688524590164
4061,EPP,COD,0.0584415584415584
4062,GUE/NGL,COD,0.0625
4063,Greens/EFA,COD,0.0149253731343284
4064,ID,COD,0.4545454545454546
4065,Renew,COD,0.1666666666666666
4066,S&D,COD,0.0846153846153846
4067,ECR,DEC,0.0338983050847457
4068,EPP,DEC,0.0062111801242236
4069,GUE/NGL,DEC,0.3333333333333333
4070,Greens/EFA,DEC,0.0
4071,ID,DEC,0.4181818181818182
4072,Renew,DEC,0.0108695652173913
4073,S&D,DEC,0.0075187969924812
4074,ECR,DEC,0.2407407407407407
4075,EPP,DEC,0.0
4076,GUE/NGL,DEC,0.25
4077,Greens/EFA,DEC,0.0
4078,ID,DEC,0.4528301886792453
4079,Renew,DEC,0.0
4080,S&D,DEC,0.0
4081,ECR,DEC,0.2321428571428571
4082,EPP,DEC,0.0
4083,GUE/NGL,DEC,0.125
4084,Greens/EFA,DEC,0.0
4085,ID,DEC,0.5094339622641509
4086,Renew,DEC,0.0
4087,S&D,DEC,0.0
4088,ECR,DEC,0.2280701754385965
4089,EPP,DEC,0.0062499999999999
4090,GUE/NGL,DEC,0.0625
4091,Greens/EFA,DEC,0.0147058823529411
4092,ID,DEC,0.4150943396226415
4093,Renew,DEC,0.0
4094,S&D,DEC,0.0
4095,ECR,DEC,0.1999999999999999
4096,EPP,DEC,0.0
4097,GUE/NGL,DEC,0.0625
4098,Greens/EFA,DEC,0.0294117647058823
4099,ID,DEC,0.2452830188679244
4100,Renew,DEC,0.0
4101,S&D,DEC,0.0075187969924812
4102,ECR,DEC,0.2280701754385965
4103,EPP,DEC,0.0
4104,GUE/NGL,DEC,0.09375
4105,Greens/EFA,DEC,0.0
4106,ID,DEC,0.0377358490566037
4107,Renew,DEC,0.0
4108,S&D,DEC,0.0
4109,ECR,DEC,0.2280701754385965
4110,EPP,DEC,0.0
4111,GUE/NGL,DEC,0.09375
4112,Greens/EFA,DEC,0.0
4113,ID,DEC,0.4528301886792453
4114,Renew,DEC,0.0
4115,S&D,DEC,0.0
4116,ECR,DEC,0.2142857142857143
4117,EPP,DEC,0.0
4118,GUE/NGL,DEC,0.0645161290322581
4119,Greens/EFA,DEC,0.0
4120,ID,DEC,0.3199999999999999
4121,Renew,DEC,0.0
4122,S&D,DEC,0.0
4123,ECR,DEC,0.2727272727272727
4124,EPP,DEC,0.0
4125,GUE/NGL,DEC,0.0
4126,Greens/EFA,DEC,0.0
4127,ID,DEC,0.0
4128,Renew,DEC,0.0
4129,S&D,DEC,0.0
4130,ECR,DEC,0.2363636363636363
4131,EPP,DEC,0.0
4132,GUE/NGL,DEC,0.1875
4133,Greens/EFA,DEC,0.0
4134,ID,DEC,0.4423076923076923
4135,Renew,DEC,0.0
4136,S&D,DEC,0.0
4137,ECR,DEC,0.2321428571428571
4138,EPP,DEC,0.0
4139,GUE/NGL,DEC,0.09375
4140,Greens/EFA,DEC,0.0
4141,ID,DEC,0.3584905660377359
4142,Renew,DEC,0.0
4143,S&D,DEC,0.0
4144,ECR,DEC,0.2982456140350877
4145,EPP,DEC,0.0
4146,GUE/NGL,DEC,0.1764705882352941
4147,Greens/EFA,DEC,0.0
4148,ID,DEC,0.0181818181818181
4149,Renew,DEC,0.0
4150,S&D,DEC,0.0
4151,ECR,DEC,0.3103448275862068
4152,EPP,DEC,0.0
4153,GUE/NGL,DEC,0.0
4154,Greens/EFA,DEC,0.0
4155,ID,DEC,0.0181818181818181
4156,Renew,DEC,0.0
4157,S&D,DEC,0.0
4158,ECR,DEC,0.3620689655172413
4159,EPP,DEC,0.0625
4160,GUE/NGL,DEC,0.1176470588235294
4161,Greens/EFA,DEC,0.0
4162,ID,DEC,0.3888888888888888
4163,Renew,DEC,0.0978260869565217
4164,S&D,DEC,0.0661764705882352
4165,ECR,DEC,0.2413793103448276
4166,EPP,DEC,0.0
4167,GUE/NGL,DEC,0.0
4168,Greens/EFA,DEC,0.0
4169,ID,DEC,0.0
4170,Renew,DEC,0.0
4171,S&D,DEC,0.0
4172,ECR,DEC,0.0689655172413793
4173,EPP,DEC,0.0062111801242236
4174,GUE/NGL,DEC,0.0
4175,Greens/EFA,DEC,0.0
4176,ID,DEC,0.0181818181818181
4177,Renew,DEC,0.0
4178,S&D,DEC,0.0
4179,ECR,DEC,0.2105263157894736
4180,EPP,DEC,0.0
4181,GUE/NGL,DEC,0.0303030303030302
4182,Greens/EFA,DEC,0.0
4183,ID,DEC,0.3454545454545454
4184,Renew,DEC,0.0
4185,S&D,DEC,0.0
4186,ECR,DEC,0.1272727272727273
4187,EPP,DEC,0.0062893081761006
4188,GUE/NGL,DEC,0.1212121212121212
4189,Greens/EFA,DEC,0.0
4190,ID,DEC,0.1296296296296296
4191,Renew,DEC,0.0
4192,S&D,DEC,0.0
4193,ECR,DEC,0.1666666666666666
4194,EPP,DEC,0.0
4195,GUE/NGL,DEC,0.0
4196,Greens/EFA,DEC,0.0
4197,ID,DEC,0.037037037037037
4198,Renew,DEC,0.0
4199,S&D,DEC,0.0
4200,ECR,DEC,0.2105263157894736
4201,EPP,DEC,0.0
4202,GUE/NGL,DEC,0.0606060606060605
4203,Greens/EFA,DEC,0.0
4204,ID,DEC,0.4150943396226415
4205,Renew,DEC,0.0
4206,S&D,DEC,0.0
4207,ECR,DEC,0.2068965517241379
4208,EPP,DEC,0.0
4209,GUE/NGL,DEC,0.0588235294117647
4210,Greens/EFA,DEC,0.0
4211,ID,DEC,0.6181818181818182
4212,Renew,DEC,0.0
4213,S&D,DEC,0.0
4214,ECR,DEC,0.2456140350877192
4215,EPP,DEC,0.0
4216,GUE/NGL,DEC,0.0
4217,Greens/EFA,DEC,0.0
4218,ID,DEC,0.6
4219,Renew,DEC,0.0
4220,S&D,DEC,0.0
4221,ECR,DEC,0.125
4222,EPP,DEC,0.0
4223,GUE/NGL,DEC,0.1515151515151515
4224,Greens/EFA,DEC,0.0
4225,ID,DEC,0.339622641509434
4226,Renew,DEC,0.0
4227,S&D,DEC,0.0
4228,ECR,DEC,0.2068965517241379
4229,EPP,DEC,0.0
4230,GUE/NGL,DEC,0.088235294117647
4231,Greens/EFA,DEC,0.0
4232,ID,DEC,0.1272727272727273
4233,Renew,DEC,0.0
4234,S&D,DEC,0.0
4235,ECR,DEC,0.1052631578947368
4236,EPP,DEC,0.0062499999999999
4237,GUE/NGL,DEC,0.088235294117647
4238,Greens/EFA,DEC,0.0
4239,ID,DEC,0.0
4240,Renew,DEC,0.0
4241,S&D,DEC,0.0
4242,ECR,DEC,0.2321428571428571
4243,EPP,DEC,0.0062111801242236
4244,GUE/NGL,DEC,0.0606060606060605
4245,Greens/EFA,DEC,0.0
4246,ID,DEC,0.4528301886792453
4247,Renew,DEC,0.0
4248,S&D,DEC,0.0
4249,ECR,DEC,0.1999999999999999
4250,EPP,DEC,0.0
4251,GUE/NGL,DEC,0.0606060606060605
4252,Greens/EFA,DEC,0.0
4253,ID,DEC,0.2307692307692307
4254,Renew,DEC,0.0
4255,S&D,DEC,0.0
4256,ECR,DEC,0.1964285714285714
4257,EPP,DEC,0.0
4258,GUE/NGL,DEC,0.0606060606060605
4259,Greens/EFA,DEC,0.0144927536231883
4260,ID,DEC,0.3773584905660377
4261,Renew,DEC,0.0
4262,S&D,DEC,0.0
4263,ECR,DEC,0.1851851851851852
4264,EPP,DEC,0.0
4265,GUE/NGL,DEC,0.1212121212121212
4266,Greens/EFA,DEC,0.0
4267,ID,DEC,0.0188679245283018
4268,Renew,DEC,0.0108695652173913
4269,S&D,DEC,0.0
4270,ECR,DEC,0.0892857142857143
4271,EPP,DEC,0.0
4272,GUE/NGL,DEC,0.1212121212121212
4273,Greens/EFA,DEC,0.0144927536231883
4274,ID,DEC,0.1428571428571429
4275,Renew,DEC,0.0
4276,S&D,DEC,0.0075757575757575
4277,ECR,DEC,0.2222222222222222
4278,EPP,DEC,0.0128205128205127
4279,GUE/NGL,DEC,0.0606060606060605
4280,Greens/EFA,DEC,0.0144927536231883
4281,ID,DEC,0.0377358490566037
4282,Renew,DEC,0.0
4283,S&D,DEC,0.0
4284,ECR,DEC,0.2280701754385965
4285,EPP,DEC,0.0
4286,GUE/NGL,DEC,0.09375
4287,Greens/EFA,DEC,0.0
4288,ID,DEC,0.4727272727272728
4289,Renew,DEC,0.0
4290,S&D,DEC,0.0
4291,ECR,DEC,0.1403508771929824
4292,EPP,DEC,0.0
4293,GUE/NGL,DEC,0.0625
4294,Greens/EFA,DEC,0.0
4295,ID,DEC,0.2040816326530612
4296,Renew,DEC,0.0
4297,S&D,DEC,0.0
4298,ECR,DEC,0.2142857142857143
4299,EPP,DEC,0.0
4300,GUE/NGL,DEC,0.0
4301,Greens/EFA,DEC,0.0
4302,ID,DEC,0.0188679245283018
4303,Renew,DEC,0.0
4304,S&D,DEC,0.0
4305,ECR,DEC,0.2962962962962963
4306,EPP,DEC,0.0
4307,GUE/NGL,DEC,0.0
4308,Greens/EFA,DEC,0.0
4309,ID,DEC,0.0181818181818181
4310,Renew,DEC,0.0
4311,S&D,DEC,0.0
4312,ECR,DEC,0.2037037037037037
4313,EPP,DEC,0.0
4314,GUE/NGL,DEC,0.0909090909090909
4315,Greens/EFA,DEC,0.0
4316,ID,DEC,0.6415094339622642
4317,Renew,DEC,0.0
4318,S&D,DEC,0.0
4319,ECR,DEC,0.1851851851851852
4320,EPP,DEC,0.0
4321,GUE/NGL,DEC,0.0666666666666666
4322,Greens/EFA,DEC,0.0
4323,ID,DEC,0.2692307692307693
4324,Renew,DEC,0.0
4325,S&D,DEC,0.0
4326,ECR,DEC,0.2181818181818181
4327,EPP,DEC,0.0062499999999999
4328,GUE/NGL,DEC,0.0
4329,Greens/EFA,DEC,0.0
4330,ID,DEC,0.0961538461538461
4331,Renew,DEC,0.0
4332,S&D,DEC,0.0
4333,ECR,DEC,0.2586206896551724
4334,EPP,DEC,0.0
4335,GUE/NGL,DEC,0.088235294117647
4336,Greens/EFA,DEC,0.0
4337,ID,DEC,0.4181818181818182
4338,Renew,DEC,0.0
4339,S&D,DEC,0.0074074074074074
4340,ECR,DEC,0.3333333333333333
4341,EPP,DEC,0.0062111801242236
4342,GUE/NGL,DEC,0.0
4343,Greens/EFA,DEC,0.0
4344,ID,DEC,0.3773584905660377
